ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store_outlier_rate
1.0,49.60291,73.512856,35.99172,1747.3466,0.0029833512155043257
1.0,49.60623,73.10424,36.061718,1798.4609,0.0029833512155043257
1.0,50.61133,74.43521,37.241325,1858.4923,0.0029833512155043257
1.0,50.963867,74.4743,36.931057,1850.9283,0.0029833512155043257
1.0,53.585384,74.540054,36.54152,1835.7975,0.0029833512155043257
1.0,48.94544,74.80201,36.54908,1876.1127,0.0029833512155043257
1.0,50.11076,73.7123,36.068142,1788.7378,0.0029833512155043257
1.0,50.289764,73.52907,35.521126,1787.7483,0.0029833512155043257
1.0,55.503075,74.86652,37.06953,1838.4427,0.0029833512155043257
1.0,50.18034,74.53549,36.577953,1827.1934,0.0029833512155043257
1.0,51.519547,74.38932,36.961773,1818.9489,0.0029833512155043257
1.0,51.531887,74.434296,37.18954,1922.1549,0.0029833512155043257
1.0,49.68235,75.62778,38.358116,2008.1492,0.0029833512155043257
1.0,51.035767,74.27887,37.14422,1836.886,0.0029833512155043257
1.0,50.400517,74.59422,36.902725,1830.5028,0.0029833512155043257
1.0,49.71905,73.29095,36.38535,1825.039,0.0029833512155043257
1.0,50.463203,73.997894,37.041946,1836.1937,0.0029833512155043257
1.0,52.592007,75.25587,37.070328,1898.6882,0.0029833512155043257
1.0,50.981663,74.46736,37.17261,1854.881,0.0029833512155043257
1.0,48.82774,71.95044,33.103912,1652.8834,0.0029833512155043257
1.0,51.821163,74.69897,35.563652,1694.12,0.0029833512155043257
1.0,51.513794,75.601234,37.760006,1914.7655,0.0029833512155043257
1.0,50.704403,74.9378,37.23313,1940.2783,0.0029833512155043257
1.0,52.035618,76.076164,38.01341,1966.3911,0.0029833512155043257
1.0,51.12014,74.60372,37.031284,1828.4359,0.0029833512155043257
1.0,51.977234,74.55253,37.27614,1879.6917,0.0029833512155043257
1.0,50.22567,73.58781,35.766037,1766.7067,0.0029833512155043257
1.0,49.007748,73.21581,36.50173,1831.7125,0.0029833512155043257
1.0,50.780804,74.516594,37.5199,1845.3805,0.0029833512155043257
1.0,52.053646,76.3886,35.225327,1774.0834,0.0029833512155043257
1.0,49.494186,73.161995,35.51328,1720.5818,0.0029833512155043257
1.0,50.645645,74.07487,37.294083,1891.8601,0.0029833512155043257
1.0,49.7125,73.22437,35.81916,1762.6418,0.0029833512155043257
1.0,50.237938,75.96391,37.078434,1906.9684,0.0029833512155043257
1.0,50.43631,73.786865,36.0025,1805.7849,0.0029833512155043257
1.0,50.552967,74.71715,37.181183,1871.2355,0.0029833512155043257
1.0,48.003883,73.675514,36.86511,1864.9216,0.0029833512155043257
1.0,49.247044,74.07663,36.464413,1810.5913,0.0029833512155043257
1.0,52.469765,75.52442,37.647873,1951.7344,0.0029833512155043257
1.0,56.11359,77.10659,36.222744,1872.5197,0.0029833512155043257
1.0,51.082424,73.991615,36.45672,1805.8649,0.0029833512155043257
1.0,50.42722,73.89042,36.51271,1812.3406,0.0029833512155043257
1.0,50.040897,74.265785,36.867775,1781.6606,0.0029833512155043257
1.0,50.960194,74.55496,36.969482,1855.0721,0.0029833512155043257
1.0,49.614594,74.12384,36.763184,1838.4409,0.0029833512155043257
1.0,47.0192,73.43262,34.215496,1603.3276,0.0029833512155043257
1.0,53.36284,74.86057,37.85114,1835.202,0.0029833512155043257
1.0,45.988533,73.014786,34.702435,1741.5454,0.0029833512155043257
1.0,49.894142,74.196526,36.095016,1810.0204,0.0029833512155043257
2.0,44.745132,69.978935,33.39548,1625.3523,0.0029762671182078596
2.0,47.989655,72.9539,34.99815,1713.7239,0.0029762671182078596
1.0,50.558872,74.0919,36.873,1833.1566,0.0029833512155043257
1.0,50.95603,74.22891,36.785275,1822.9022,0.0029833512155043257
1.0,50.719936,74.0102,36.275837,1806.1252,0.0029833512155043257
1.0,50.638268,74.18569,36.96434,1827.1008,0.0029833512155043257
1.0,53.079605,74.90989,37.432816,1908.6428,0.0029833512155043257
1.0,49.681065,73.51476,35.144474,1765.6028,0.0029833512155043257
1.0,50.764935,74.31819,37.03073,1832.9572,0.0029833512155043257
1.0,49.21656,73.494446,35.56905,1719.2234,0.0029833512155043257
1.0,51.05142,73.73475,36.460186,1808.9548,0.0029833512155043257
1.0,51.576023,75.71562,35.230053,1787.858,0.0029833512155043257
1.0,50.83056,74.28273,37.02334,1831.176,0.0029833512155043257
1.0,50.408047,73.98198,36.25027,1790.9883,0.0029833512155043257
1.0,53.414867,76.33797,37.80965,2098.0889,0.0029833512155043257
1.0,48.889317,73.71017,35.952515,1860.0267,0.0029833512155043257
1.0,49.577496,73.52899,36.564667,1805.6528,0.0029833512155043257
1.0,52.15625,74.98412,37.026752,1860.6818,0.0029833512155043257
1.0,52.274822,75.54409,37.67678,1880.1426,0.0029833512155043257
1.0,51.2923,74.9945,37.50776,1909.9492,0.0029833512155043257
1.0,52.953846,74.87627,37.162148,1806.0508,0.0029833512155043257
1.0,50.39454,74.06245,36.98732,1843.0146,0.0029833512155043257
1.0,50.47969,74.38338,37.454243,1908.4468,0.0029833512155043257
1.0,50.441246,73.52597,35.708218,1741.7285,0.0029833512155043257
1.0,48.538666,72.98617,35.973385,1765.149,0.0029833512155043257
1.0,53.763744,75.85437,38.986523,1993.2825,0.0029833512155043257
1.0,50.854885,74.31424,37.048172,1832.9764,0.0029833512155043257
1.0,49.007446,74.2703,36.657967,1845.2358,0.0029833512155043257
1.0,50.773075,74.40153,36.642887,1856.0851,0.0029833512155043257
1.0,49.13535,74.46859,37.904255,1969.5946,0.0029833512155043257
1.0,50.107227,74.204155,36.91966,1823.651,0.0029833512155043257
1.0,49.460865,73.826385,36.493744,1825.2169,0.0029833512155043257
1.0,48.14957,74.05481,36.426865,1834.4216,0.0029833512155043257
1.0,49.88014,74.49061,37.00702,1831.8478,0.0029833512155043257
1.0,53.651043,75.79915,38.282425,1915.8816,0.0029833512155043257
1.0,49.86924,74.52852,37.189476,1848.2394,0.0029833512155043257
2.0,50.279156,73.43469,35.175762,1714.1945,0.0029762671182078596
1.0,52.81127,75.33313,37.970116,1888.6768,0.0029833512155043257
1.0,49.50075,72.44289,34.711063,1745.2544,0.0029833512155043257
1.0,49.1661,73.129,36.083145,1841.6201,0.0029833512155043257
1.0,51.05202,74.57688,36.921383,1850.4874,0.0029833512155043257
1.0,50.821835,75.63104,37.57804,1948.7078,0.0029833512155043257
1.0,51.83314,75.03782,37.335697,1888.5681,0.0029833512155043257
1.0,49.86709,74.48871,36.043198,1950.0239,0.0029833512155043257
1.0,51.934277,75.03565,38.51164,1982.5457,0.0029833512155043257
1.0,51.693047,74.49195,36.943226,1880.4469,0.0029833512155043257
1.0,51.631252,75.15283,38.266964,1935.7736,0.0029833512155043257
1.0,51.679893,74.36067,36.88167,1846.3961,0.0029833512155043257
1.0,51.22473,74.666405,37.958363,1874.8202,0.0029833512155043257
1.0,50.416775,74.21165,37.2601,1838.5701,0.0029833512155043257
1.0,50.13966,73.88302,36.464523,1806.3759,0.0029833512155043257
1.0,53.711803,75.561874,39.05129,1951.203,0.0029833512155043257
1.0,53.92347,74.30346,38.305042,1934.489,0.0029833512155043257
1.0,50.80822,74.196434,36.943386,1834.6759,0.0029833512155043257
1.0,48.773655,75.12148,36.8662,1844.6008,0.0029833512155043257
1.0,50.983532,74.855545,37.454628,1888.5719,0.0029833512155043257
1.0,52.358467,75.42564,36.864525,1872.543,0.0029833512155043257
1.0,48.23796,73.38197,35.62259,1825.2566,0.0029833512155043257
1.0,49.100456,74.36145,35.80782,1820.1678,0.0029833512155043257
1.0,51.14326,74.39512,37.239124,1837.7385,0.0029833512155043257
1.0,51.91564,75.15642,36.80223,1812.6306,0.0029833512155043257
1.0,53.5585,75.704025,37.963844,1887.0034,0.0029833512155043257
1.0,48.87578,72.811295,34.123287,1714.0342,0.0029833512155043257
1.0,45.310005,72.12366,33.313282,1715.4677,0.0029833512155043257
1.0,51.954536,74.49685,37.07044,1767.6289,0.0029833512155043257
1.0,50.28193,73.84147,36.90249,1813.802,0.0029833512155043257
1.0,52.004837,74.801926,37.59179,1862.7775,0.0029833512155043257
1.0,53.180458,75.049706,37.53893,1900.619,0.0029833512155043257
1.0,49.609207,73.96562,36.68353,1802.1705,0.0029833512155043257
1.0,51.27464,74.17943,37.07635,1871.9282,0.0029833512155043257
1.0,50.84906,74.57657,37.418373,1862.3943,0.0029833512155043257
1.0,53.170372,75.364456,38.44674,1932.2079,0.0029833512155043257
1.0,49.82714,73.89643,36.36769,1788.9628,0.0029833512155043257
1.0,51.317326,74.49312,36.93598,1815.3064,0.0029833512155043257
1.0,51.877968,75.19534,37.064552,1841.6692,0.0029833512155043257
1.0,50.775208,74.67767,37.17096,1857.6956,0.0029833512155043257
1.0,50.541477,74.0769,36.3744,1793.8907,0.0029833512155043257
1.0,51.21387,73.81634,37.252666,1905.0729,0.0029833512155043257
1.0,48.589886,74.67372,36.488716,1661.1649,0.0029833512155043257
1.0,52.876682,75.00757,38.26785,1908.0537,0.0029833512155043257
1.0,48.61313,73.90976,34.504425,1700.4012,0.0029833512155043257
1.0,51.457817,74.08218,36.18304,1792.1224,0.0029833512155043257
1.0,50.643944,74.331726,37.012974,1844.2577,0.0029833512155043257
1.0,52.00981,74.42687,37.158226,1896.2263,0.0029833512155043257
1.0,50.079292,73.79365,35.25462,1803.7551,0.0029833512155043257
1.0,50.53411,74.13665,36.937668,1829.1562,0.0029833512155043257
1.0,50.862133,74.469345,36.85234,1817.7391,0.0029833512155043257
1.0,49.006542,73.08494,36.35958,1748.527,0.0029833512155043257
1.0,50.165825,73.64441,36.681847,1793.0278,0.0029833512155043257
1.0,50.728638,74.37083,36.78063,1838.5558,0.0029833512155043257
1.0,51.080795,74.249725,36.910328,1836.6581,0.0029833512155043257
1.0,51.118073,74.23719,36.275906,1775.6682,0.0029833512155043257
1.0,49.663292,74.258316,36.9601,1840.9934,0.0029833512155043257
1.0,51.018154,75.22182,37.120457,2040.4335,0.0029833512155043257
1.0,51.98491,75.89006,37.783165,1985.5148,0.0029833512155043257
1.0,51.305542,74.47604,37.227283,1912.1798,0.0029833512155043257
2.0,50.609806,73.40186,37.429157,1864.3405,0.0029762671182078596
1.0,51.96601,76.679634,39.368416,2085.991,0.0029833512155043257
2.0,50.44983,73.12284,36.3406,1800.5134,0.0029762671182078596
1.0,50.96305,74.783226,37.248512,1896.3059,0.0029833512155043257
2.0,50.669746,72.58524,36.211285,1816.848,0.0029762671182078596
1.0,47.135845,72.89123,36.060863,1918.4884,0.0029833512155043257
1.0,49.490376,73.17575,35.006817,1739.2421,0.0029833512155043257
1.0,51.030327,74.29246,36.6978,1817.084,0.0029833512155043257
1.0,49.471226,75.36338,37.172516,1846.1306,0.0029833512155043257
1.0,49.137543,73.37043,35.840435,1790.8547,0.0029833512155043257
1.0,46.96803,71.31892,33.922497,1695.1227,0.0029833512155043257
1.0,50.142033,74.16818,36.982704,1818.7019,0.0029833512155043257
1.0,50.338974,73.88369,36.61121,1825.0109,0.0029833512155043257
1.0,50.77655,74.3023,37.02877,1832.4143,0.0029833512155043257
1.0,50.905735,74.64226,37.59138,1890.4047,0.0029833512155043257
1.0,50.578117,72.71064,34.45874,1681.7784,0.0029833512155043257
1.0,50.888805,72.99041,34.92034,1737.3616,0.0029833512155043257
1.0,50.651295,74.24714,37.015705,1846.2614,0.0029833512155043257
1.0,52.014423,75.420616,36.784023,1830.6913,0.0029833512155043257
1.0,50.9474,74.48061,36.78052,1825.6221,0.0029833512155043257
1.0,50.051575,74.33039,36.83821,1857.3724,0.0029833512155043257
1.0,49.972607,74.25949,36.536953,1791.2021,0.0029833512155043257
1.0,50.614662,73.98003,36.81841,1847.3312,0.0029833512155043257
1.0,50.966152,75.00682,38.096066,1982.9315,0.0029833512155043257
1.0,51.165623,74.14604,36.88135,1862.2689,0.0029833512155043257
2.0,45.913055,72.337395,36.04837,1786.2656,0.0029762671182078596
1.0,50.407467,74.350365,37.010094,1852.4186,0.0029833512155043257
1.0,51.480137,74.43854,36.96727,1832.6382,0.0029833512155043257
1.0,50.207275,74.95242,37.235374,1885.1798,0.0029833512155043257
1.0,53.16346,74.01226,33.33078,1839.8627,0.0029833512155043257
1.0,50.62779,74.286964,36.998146,1837.4937,0.0029833512155043257
1.0,52.300056,74.13305,37.75366,1874.095,0.0029833512155043257
1.0,50.667892,74.184616,36.944687,1828.1582,0.0029833512155043257
1.0,51.96145,75.31888,37.003136,1858.6208,0.0029833512155043257
1.0,49.68715,73.73007,36.234993,1792.1624,0.0029833512155043257
1.0,50.6795,74.58382,37.16766,1854.8009,0.0029833512155043257
1.0,51.0327,74.76745,36.88444,1847.0718,0.0029833512155043257
1.0,50.548145,74.542366,36.98671,1866.3752,0.0029833512155043257
1.0,48.83465,74.09682,36.622547,1831.0693,0.0029833512155043257
1.0,51.36427,73.569496,36.034897,1829.5411,0.0029833512155043257
1.0,50.49596,74.06698,35.67668,1764.501,0.0029833512155043257
1.0,51.0978,74.12148,36.654922,1829.6259,0.0029833512155043257
1.0,49.81979,73.00416,34.446068,1703.9076,0.0029833512155043257
1.0,47.31214,71.61462,33.654606,1698.2485,0.0029833512155043257
1.0,51.38707,74.31141,37.03486,1838.7769,0.0029833512155043257
1.0,48.3859,74.009224,36.457993,1767.7313,0.0029833512155043257
1.0,48.681637,74.19199,35.56325,1766.5665,0.0029833512155043257
1.0,50.098297,73.68578,36.309803,1787.1047,0.0029833512155043257
1.0,51.163513,74.37064,37.235676,1845.7686,0.0029833512155043257
1.0,53.245415,74.84977,37.346207,1868.2379,0.0029833512155043257
1.0,50.597298,74.11099,36.41189,1853.4833,0.0029833512155043257
1.0,51.426304,74.779236,37.23003,1876.6611,0.0029833512155043257
1.0,49.93213,72.404106,33.77444,1727.8359,0.0029833512155043257
1.0,50.845505,74.30978,37.097435,1847.7429,0.0029833512155043257
1.0,50.74473,74.73097,36.6304,1804.6957,0.0029833512155043257
1.0,50.79546,74.44898,37.08684,1842.3326,0.0029833512155043257
1.0,50.235752,74.20909,36.7456,1813.6788,0.0029833512155043257
1.0,50.46031,74.128654,36.730675,1819.0791,0.0029833512155043257
1.0,51.80557,74.77681,35.728798,1911.9268,0.0029833512155043257
1.0,49.872894,74.11929,36.41067,1836.7112,0.0029833512155043257
2.0,50.521915,73.51991,36.613914,1860.1592,0.0029762671182078596
1.0,53.1954,75.339745,36.695263,1769.5756,0.0029833512155043257
1.0,48.15556,72.99803,36.87086,1913.1208,0.0029833512155043257
1.0,50.57074,74.35135,36.83825,1858.9681,0.0029833512155043257
1.0,53.588593,76.63824,37.1404,1912.0795,0.0029833512155043257
1.0,50.977577,75.039085,37.3358,1878.6035,0.0029833512155043257
1.0,49.29587,73.39097,35.27087,1732.7214,0.0029833512155043257
1.0,51.226772,74.47479,37.063843,1838.2198,0.0029833512155043257
1.0,51.397655,74.42265,37.113243,1848.6644,0.0029833512155043257
1.0,49.64375,73.68205,35.817574,1787.203,0.0029833512155043257
1.0,50.274925,72.726074,33.338646,1729.298,0.0029833512155043257
1.0,51.288044,74.54678,36.662434,1821.264,0.0029833512155043257
1.0,50.795135,74.446495,37.085857,1842.1642,0.0029833512155043257
1.0,50.317566,73.058426,35.548134,1828.9713,0.0029833512155043257
1.0,50.282314,73.752365,36.361847,1784.345,0.0029833512155043257
1.0,49.399918,73.474846,36.471905,1820.5997,0.0029833512155043257
1.0,49.525677,74.0596,36.53187,1757.1564,0.0029833512155043257
1.0,50.785885,74.419205,36.977814,1915.994,0.0029833512155043257
1.0,48.039474,74.15793,36.48165,1831.1144,0.0029833512155043257
1.0,52.37089,75.35591,37.809654,1893.5005,0.0029833512155043257
1.0,49.079887,73.12721,34.066055,1706.86,0.0029833512155043257
1.0,50.544434,74.0257,36.37605,1790.613,0.0029833512155043257
1.0,51.512764,74.64747,37.315536,1858.5468,0.0029833512155043257
1.0,51.79726,76.10496,37.5792,1973.0704,0.0029833512155043257
1.0,51.225273,74.19086,37.776546,1842.5244,0.0029833512155043257
1.0,50.4033,73.83446,36.422012,1786.7164,0.0029833512155043257
1.0,50.693623,75.11245,36.930496,1882.0914,0.0029833512155043257
1.0,49.73016,73.21505,36.128803,1793.4655,0.0029833512155043257
1.0,50.4603,74.861275,38.193935,1911.5759,0.0029833512155043257
1.0,51.981907,75.815285,37.442127,1895.2019,0.0029833512155043257
1.0,53.505024,76.43738,38.452644,1961.6265,0.0029833512155043257
2.0,49.343117,74.11538,36.002502,1791.9817,0.0029762671182078596
1.0,50.572514,74.494484,37.409576,1878.0968,0.0029833512155043257
1.0,53.09448,76.36054,38.443794,2012.3285,0.0029833512155043257
1.0,53.02082,72.97867,36.943905,1846.7081,0.0029833512155043257
1.0,50.871853,74.44616,36.580166,1852.5656,0.0029833512155043257
1.0,49.86317,74.603745,36.68058,1782.2717,0.0029833512155043257
1.0,50.543648,74.56823,36.231766,1796.668,0.0029833512155043257
1.0,50.362698,74.039894,36.637917,1817.7981,0.0029833512155043257
1.0,50.49092,74.731804,37.335594,1870.897,0.0029833512155043257
1.0,50.412197,74.75825,37.814507,1912.03,0.0029833512155043257
1.0,52.22037,74.05954,34.970955,1842.953,0.0029833512155043257
1.0,45.69097,73.22618,35.623417,1820.4261,0.0029833512155043257
1.0,50.503414,74.08084,36.93786,1828.859,0.0029833512155043257
1.0,49.548294,73.871475,36.456333,1799.6987,0.0029833512155043257
2.0,49.433712,73.17503,37.57973,1853.5885,0.0029762671182078596
1.0,49.351334,73.21893,34.158737,1641.1171,0.0029833512155043257
1.0,51.662323,75.12241,38.5412,1940.4806,0.0029833512155043257
1.0,50.58137,74.23708,37.144962,1839.3562,0.0029833512155043257
1.0,50.59252,74.461815,36.970234,1831.9188,0.0029833512155043257
1.0,51.047867,74.73948,37.14108,1893.3634,0.0029833512155043257
1.0,49.980694,73.35126,36.954884,1832.9187,0.0029833512155043257
1.0,50.654404,73.451035,35.54023,1771.2479,0.0029833512155043257
1.0,50.52342,74.32871,36.939682,1851.2682,0.0029833512155043257
1.0,50.19207,74.19353,36.791405,1803.5798,0.0029833512155043257
1.0,50.77791,74.255165,37.031162,1832.3214,0.0029833512155043257
1.0,51.871384,74.77068,35.590557,1808.3088,0.0029833512155043257
1.0,51.03017,75.476036,37.4675,1926.4414,0.0029833512155043257
1.0,49.606384,74.79463,37.30127,1936.6008,0.0029833512155043257
1.0,50.943268,74.06976,37.247696,1837.6007,0.0029833512155043257
1.0,51.13244,74.69664,37.073784,1836.2614,0.0029833512155043257
1.0,51.556564,75.129616,38.507664,1922.6945,0.0029833512155043257
2.0,47.237633,71.7204,34.576153,1713.2303,0.0029762671182078596
1.0,50.443794,74.68027,35.707123,1755.0614,0.0029833512155043257
1.0,51.37476,73.945206,37.77826,1863.822,0.0029833512155043257
1.0,51.817017,75.29693,37.767048,1935.2028,0.0029833512155043257
1.0,51.480335,74.12958,36.166054,1751.1898,0.0029833512155043257
1.0,50.919758,73.87703,36.64625,1801.8748,0.0029833512155043257
1.0,50.304596,73.90526,36.326256,1783.2891,0.0029833512155043257
1.0,48.50064,74.44659,36.27513,1805.4163,0.0029833512155043257
1.0,48.017483,75.546585,36.266727,1928.5647,0.0029833512155043257
1.0,50.73139,74.55246,37.08121,1853.6549,0.0029833512155043257
1.0,53.468014,74.36472,38.06163,1874.5164,0.0029833512155043257
1.0,49.240326,75.45824,37.484417,1927.6426,0.0029833512155043257
1.0,51.848152,74.43353,36.21947,1806.2982,0.0029833512155043257
1.0,50.58153,74.481125,37.077698,1849.8065,0.0029833512155043257
1.0,51.33291,74.907166,36.649933,1832.698,0.0029833512155043257
1.0,53.623802,75.78583,37.939392,1925.4315,0.0029833512155043257
1.0,49.683735,75.11148,38.61545,2001.9186,0.0029833512155043257
2.0,47.550003,71.9186,33.317135,1673.7438,0.0029762671182078596
1.0,47.403675,74.258995,35.884888,1905.6877,0.0029833512155043257
1.0,50.922318,74.5332,36.88135,1904.7986,0.0029833512155043257
1.0,52.20161,75.40797,38.31772,1952.7404,0.0029833512155043257
1.0,50.699436,74.87553,37.724483,1938.4402,0.0029833512155043257
1.0,53.012962,76.02868,37.5829,1853.7079,0.0029833512155043257
1.0,50.06007,73.812485,36.515156,1820.2356,0.0029833512155043257
1.0,50.25441,73.74237,35.779995,1790.5187,0.0029833512155043257
1.0,51.662857,73.1,36.364853,1800.0215,0.0029833512155043257
1.0,50.914986,75.23877,36.27605,1785.9231,0.0029833512155043257
1.0,51.698944,75.02389,37.256756,1870.6898,0.0029833512155043257
1.0,51.822388,75.03265,37.38533,1856.5723,0.0029833512155043257
1.0,50.967213,74.691284,37.04575,1872.0226,0.0029833512155043257
1.0,52.544373,74.24043,37.85904,1869.5293,0.0029833512155043257
1.0,50.244778,74.54475,37.27865,1867.8815,0.0029833512155043257
1.0,50.00567,74.049805,36.65862,1794.975,0.0029833512155043257
1.0,47.334316,72.49582,33.731968,1784.0856,0.0029833512155043257
1.0,49.680477,73.57189,35.981445,1842.792,0.0029833512155043257
1.0,50.059433,74.487946,36.798306,1864.312,0.0029833512155043257
1.0,54.0827,74.85444,36.643078,1863.608,0.0029833512155043257
1.0,50.78564,74.32371,37.224598,1871.1262,0.0029833512155043257
1.0,51.167015,74.62637,37.27927,1863.2264,0.0029833512155043257
1.0,50.60047,73.72153,36.65253,1835.8074,0.0029833512155043257
1.0,53.22948,74.61284,37.65279,1920.787,0.0029833512155043257
1.0,51.3422,74.67526,37.213593,1847.0588,0.0029833512155043257
1.0,49.70096,73.73687,36.04768,1807.2039,0.0029833512155043257
1.0,51.995453,74.89164,36.51264,1788.571,0.0029833512155043257
1.0,50.488667,73.20968,37.27006,1872.6213,0.0029833512155043257
1.0,49.43234,73.79669,36.12756,1767.5239,0.0029833512155043257
1.0,50.82962,74.26703,37.043137,1845.7996,0.0029833512155043257
1.0,50.540546,73.866974,36.28702,1799.9824,0.0029833512155043257
1.0,50.52272,73.74213,35.83971,1762.8723,0.0029833512155043257
1.0,50.07448,73.49959,36.803173,1807.8448,0.0029833512155043257
1.0,50.267822,74.40224,37.097275,1844.868,0.0029833512155043257
1.0,51.291756,74.71262,37.363758,1851.0222,0.0029833512155043257
1.0,51.00834,75.22446,37.363007,1891.311,0.0029833512155043257
1.0,50.896122,74.148155,36.450287,1835.5093,0.0029833512155043257
1.0,51.230404,74.2996,36.24059,1812.3485,0.0029833512155043257
1.0,49.54453,73.7481,36.49381,1784.8036,0.0029833512155043257
1.0,50.47242,74.26368,37.082706,1849.6375,0.0029833512155043257
1.0,51.69741,74.939644,37.08807,1838.2848,0.0029833512155043257
1.0,48.198868,72.65353,35.676155,1774.5854,0.0029833512155043257
1.0,51.837574,74.9122,36.598305,1801.9169,0.0029833512155043257
1.0,51.65038,74.45507,36.274426,1760.5895,0.0029833512155043257
1.0,49.467236,74.50912,37.225765,1974.8644,0.0029833512155043257
1.0,51.447296,75.1193,38.495144,1956.7161,0.0029833512155043257
1.0,51.64793,74.53704,36.878914,1842.4548,0.0029833512155043257
1.0,50.42277,74.82583,37.8386,1916.3851,0.0029833512155043257
1.0,50.269253,74.55268,36.84397,1822.3708,0.0029833512155043257
1.0,50.900013,74.46804,36.812176,1826.6505,0.0029833512155043257
1.0,52.90854,74.650955,35.6222,1803.0886,0.0029833512155043257
1.0,51.94236,74.634705,35.60567,1887.5779,0.0029833512155043257
1.0,52.705666,75.66414,38.013386,1908.1708,0.0029833512155043257
1.0,50.369953,74.12677,36.806675,1802.4384,0.0029833512155043257
1.0,47.967525,74.36986,37.082508,1865.1768,0.0029833512155043257
2.0,50.033077,71.336334,35.238712,1745.0275,0.0029762671182078596
1.0,50.50502,74.110886,36.71713,1857.439,0.0029833512155043257
2.0,48.66264,71.389854,32.634567,1637.8877,0.0029762671182078596
1.0,51.62149,74.99646,36.85053,1835.0731,0.0029833512155043257
1.0,51.77551,74.143166,36.91526,1906.2184,0.0029833512155043257
1.0,51.82929,73.7664,34.996468,1740.4231,0.0029833512155043257
1.0,50.28231,73.52048,35.36278,1808.9401,0.0029833512155043257
1.0,50.68571,75.08216,37.21134,1871.6101,0.0029833512155043257
1.0,50.83559,74.47119,37.082813,1853.4785,0.0029833512155043257
1.0,46.201557,73.55704,33.94055,1655.3464,0.0029833512155043257
1.0,55.469837,76.83596,38.96342,1955.0323,0.0029833512155043257
1.0,50.657,75.35759,35.99649,1813.9629,0.0029833512155043257
1.0,50.84199,74.392746,37.089874,1841.2423,0.0029833512155043257
1.0,50.35874,74.00118,36.50386,1802.2767,0.0029833512155043257
1.0,52.351604,75.06613,38.873188,1959.472,0.0029833512155043257
1.0,55.68224,76.77374,38.62012,2001.5413,0.0029833512155043257
1.0,50.12797,74.16254,37.328526,1840.6049,0.0029833512155043257
1.0,52.191246,74.449295,37.880833,1962.2765,0.0029833512155043257
1.0,46.81945,71.27661,33.669144,1617.1102,0.0029833512155043257
1.0,50.629353,73.66843,35.25663,1704.1752,0.0029833512155043257
1.0,50.5608,73.58466,36.369724,1757.4155,0.0029833512155043257
1.0,53.149315,75.51045,37.964687,1915.7119,0.0029833512155043257
1.0,50.777786,74.5656,37.209858,1865.5575,0.0029833512155043257
1.0,49.632698,73.46337,35.66043,1769.191,0.0029833512155043257
1.0,51.6606,74.16304,37.3526,1831.5925,0.0029833512155043257
1.0,52.463932,74.13555,36.80095,1850.8458,0.0029833512155043257
1.0,50.481304,74.74839,38.10948,1962.111,0.0029833512155043257
1.0,49.92347,73.45326,36.12315,1802.9213,0.0029833512155043257
1.0,49.99037,73.32467,35.6008,1802.4026,0.0029833512155043257
1.0,49.320724,73.91289,36.628895,1873.9585,0.0029833512155043257
1.0,51.89384,74.85376,36.42586,1802.4362,0.0029833512155043257
1.0,50.68177,74.08702,35.985607,1761.6437,0.0029833512155043257
1.0,53.165794,72.888145,35.77437,1845.6205,0.0029833512155043257
1.0,48.666836,74.04539,36.104603,1720.3538,0.0029833512155043257
1.0,48.71469,72.73071,35.593822,1907.4608,0.0029833512155043257
1.0,51.2271,74.138596,36.712368,1838.9496,0.0029833512155043257
1.0,51.072147,74.064644,36.88377,1856.0986,0.0029833512155043257
1.0,50.691986,74.35582,37.082977,1862.6389,0.0029833512155043257
2.0,49.933342,73.00914,36.507053,1777.3086,0.0029762671182078596
1.0,50.375237,73.80897,35.907032,1760.8892,0.0029833512155043257
1.0,49.323376,74.252625,36.728848,1900.6656,0.0029833512155043257
1.0,50.14755,73.83227,36.758465,1831.5874,0.0029833512155043257
1.0,53.340332,74.537796,38.08781,1972.169,0.0029833512155043257
1.0,50.707176,74.23355,36.146236,1753.3615,0.0029833512155043257
1.0,53.777138,75.07133,38.771732,1955.6666,0.0029833512155043257
1.0,49.960304,73.47092,36.40611,1823.6681,0.0029833512155043257
1.0,50.01948,74.25099,37.140762,1865.4756,0.0029833512155043257
1.0,52.60969,77.96818,38.595406,2022.1705,0.0029833512155043257
1.0,48.42609,73.32197,36.507496,1888.7997,0.0029833512155043257
2.0,47.652237,71.28023,32.87408,1636.0913,0.0029762671182078596
1.0,50.714413,74.29455,37.019478,1832.2031,0.0029833512155043257
1.0,52.01199,74.431786,37.213566,1869.616,0.0029833512155043257
1.0,51.14959,74.5705,36.42478,1812.0873,0.0029833512155043257
1.0,52.550392,75.93385,39.343166,1990.5276,0.0029833512155043257
1.0,50.38489,74.39676,37.01729,1825.015,0.0029833512155043257
1.0,50.160114,73.81253,36.7731,1825.8981,0.0029833512155043257
1.0,50.788525,74.395226,37.06556,1838.6975,0.0029833512155043257
1.0,51.920788,74.891655,38.47767,1971.548,0.0029833512155043257
2.0,49.692078,72.02043,36.62194,1758.6536,0.0029762671182078596
1.0,49.38908,74.90533,37.572716,1939.2628,0.0029833512155043257
