prot_category,l4_ul_throughput,l4_dw_throughput,l4_ul_packets,l4_dw_packets,outlier-sdr-1m_rate
6,27113.064042311333,84966.34032313927,627.4988306115594,374.14288372715305,0.02091753339544383
6,24903.84335057719,84001.25620717384,602.759634665639,365.1755124639004,0.02091753339544383
6,24847.54997510436,79353.64763658727,606.9565656661771,354.6250556292998,0.02091753339544383
6,26282.98217445612,75361.74171637661,631.378311686248,383.7198330161218,0.02091753339544383
6,26177.20202690287,91176.14591549545,615.6772143556278,383.01105475389556,0.02091753339544383
6,25377.853473039493,93764.96495860208,582.3543089039565,341.4724082312371,0.02091753339544383
6,25860.47315091591,92003.83781606574,607.0079366085837,380.3454569177957,0.02091753339544383
6,26404.54525372485,105454.24145303547,611.7415627176363,380.2863659283271,0.02091753339544383
6,26403.750718334377,93298.60666239985,628.1810517255335,394.93597955763926,0.02091753339544383
6,26537.886004286425,84650.9323868168,593.1934465121034,364.7040059820123,0.02091753339544383
6,25187.135737750155,94089.24001195602,609.3039552548884,371.863721155142,0.02091753339544383
6,26982.618625499163,85968.60182193608,611.1387603306819,375.7955497638934,0.02091753339544383
6,27438.368637031737,76982.74351172062,616.4775136430605,373.392543701943,0.02091753339544383
6,26178.736791900028,92572.01800369384,616.3771715686956,369.537351815008,0.02091753339544383
6,25743.713209354675,89965.181793626,618.1496190698745,368.78676420185326,0.02091753339544383
6,26526.46925758736,96761.41674554806,619.7583545020408,383.3506793905731,0.02091753339544383
6,27448.244352681668,83894.33020626336,612.6957873470974,369.34038735206707,0.02091753339544383
6,24664.374895446133,88534.35051651858,599.4384282449795,356.75191035066246,0.02091753339544383
6,25609.17606060261,102193.39453132333,614.8330810304774,375.2979805243598,0.02091753339544383
6,25679.24556021162,91190.13411798544,612.1073088287555,378.75013224904797,0.02091753339544383
6,25718.245467706118,80303.65142907544,615.5029281218281,382.2672345445627,0.02091753339544383
6,27073.68190564634,100169.96029881,639.3600812369243,374.60305068117384,0.02091753339544383
6,26102.457217046664,123092.45940762918,584.461717447849,333.87394246130333,0.02091753339544383
6,26151.176188891706,102776.38908550433,642.5677278772348,380.00545264626965,0.02091753339544383
6,24907.767570060943,96525.74495861329,601.8496190442781,357.5893600677497,0.02091753339544383
6,25916.640369875637,135668.8267352936,619.0410361602619,381.70544099217375,0.02091753339544383
6,27053.97893181509,88653.86703140165,621.1366706341428,371.4604168990875,0.02091753339544383
6,25832.014413791123,83850.21530876662,611.8187316223608,365.69736182787756,0.02091753339544383
6,26108.7992971193,74660.29447501,630.574712659449,385.8273181072774,0.02091753339544383
6,24666.664093101124,80723.98786004668,598.1121392534535,357.787661505592,0.02091753339544383
6,25763.529807595078,122696.74945612252,627.0930376635858,384.47169158072603,0.02091753339544383
6,25104.16234843994,92181.97236881034,582.0677565376275,346.0419491091542,0.02091753339544383
6,24614.552262979836,82658.98292722185,588.6535113541464,343.5866607262145,0.02091753339544383
6,25670.887482350117,71143.74977582421,614.6466082592455,369.6876211915784,0.02091753339544383
6,27085.35890237078,95988.17245191896,617.6322349360602,374.6903171787493,0.02091753339544383
6,25490.675827539428,102935.83309098987,591.9217719567928,339.5508864453463,0.02091753339544383
6,25870.474605342144,121181.03265087907,606.6432779115737,383.29195153009005,0.02091753339544383
6,26512.768326074885,90631.95277898184,634.0363267398467,375.3851809984834,0.02091753339544383
6,26075.073734440844,87316.22819232315,608.1104995213734,359.9756044258438,0.02091753339544383
6,27407.203800927204,115706.52439183735,629.8467451588062,368.56608081381,0.02091753339544383
6,26319.91846216674,91088.24432266397,626.1653984342461,365.362787985272,0.02091753339544383
6,26576.465668561774,80901.74894136557,618.1099097063645,369.99969754294216,0.02091753339544383
6,24097.174377059426,78927.51673985967,595.602556225779,359.9388953865762,0.02091753339544383
6,27158.567276282633,101745.60229190493,615.770619477916,390.6583531194559,0.02091753339544383
6,26361.20422542184,73565.77421674851,615.0189913461355,370.91507969208965,0.02091753339544383
6,23925.419385994654,106603.74689074485,578.5018819423674,343.5677945248283,0.02091753339544383
6,20967.61560481732,109192.39051545456,517.806194811599,336.64847074014006,0.02091753339544383
6,26216.971405579938,95584.34798489019,599.0617892442477,342.96846664002277,0.02091753339544383
6,25795.593613289675,96783.54209819202,618.169867470531,386.5346603594244,0.02091753339544383
6,25382.535467075464,87273.46005542215,615.0783866547282,369.4498047177618,0.02091753339544383
6,23227.959343671046,99094.80962676338,1185.183356252604,617.374964199171,0.02091753339544383
6,27012.671446246477,86028.53266844555,621.7652709834153,370.88725080710526,0.02091753339544383
6,25162.145886998915,95699.85816993388,599.205777871139,361.4116887814914,0.02091753339544383
6,25151.69244135686,91374.77612739001,606.9024574399781,374.5608616953968,0.02091753339544383
6,27241.948376708046,114417.07468399053,606.868485123321,356.5728877607809,0.02091753339544383
6,28060.062920763958,94277.1187737167,632.1813482574732,375.0191469810378,0.02091753339544383
6,26197.67697833748,70371.34296357396,605.0061947184881,364.6673134486077,0.02091753339544383
6,26200.29869448396,83637.39318269533,615.0994974872647,382.2001877291377,0.02091753339544383
6,24887.41877513944,89303.09051840739,564.6114040978675,314.48613929907543,0.02091753339544383
6,27019.75668008339,91025.59732033122,655.7627856502954,399.3057417229773,0.02091753339544383
6,20102.27716891768,138875.58820417436,509.04920211782155,337.0820384959685,0.02091753339544383
6,27902.084053835362,112427.34341831793,639.3678431238427,413.21214585988685,0.02091753339544383
6,27063.671678747338,95874.67674911088,620.9748334170431,380.85632988289115,0.02091753339544383
6,22103.703462782498,113493.81936770388,550.1957239870777,357.02726115689563,0.02091753339544383
6,27085.932037258124,114451.26429541629,615.7094993055637,362.6924612194283,0.02091753339544383
6,26391.048177769975,104642.43340537351,612.6336922517505,372.3032062628488,0.02091753339544383
6,24799.719947166217,70120.03064602334,598.464873892299,359.0815973692554,0.02091753339544383
6,25645.178288832107,89964.74607696268,625.80130219281,379.3570528308244,0.02091753339544383
6,25465.389383661353,87456.75530423102,621.739435524059,376.10531529443995,0.02091753339544383
6,26391.752482012,116547.21988841168,602.2840597294769,356.09619843791705,0.02091753339544383
6,25389.494126662477,98783.97954473477,653.8709475793192,415.9137099714203,0.02091753339544383
6,24954.817265659756,95375.5265300003,602.1312030530387,358.80391098341056,0.02091753339544383
6,22872.975802637855,118841.76042403792,569.4654519452695,350.0519329791161,0.02091753339544383
6,25401.991976195684,77256.90549013473,609.7079108479875,369.7275158624011,0.02091753339544383
6,26480.82399310462,90801.25416664276,601.3267228458408,375.7913407688335,0.02091753339544383
6,25079.833357303698,105380.0507884537,585.6579479621946,340.134756589471,0.02091753339544383
6,24416.553375295156,88582.60755164584,610.3196000330079,373.5272810614491,0.02091753339544383
6,27158.48080476537,77401.30312409077,635.9790107946939,386.9452602069161,0.02091753339544383
6,26749.48890854636,91428.59562329706,623.78763624455,374.1490569199076,0.02091753339544383
6,26127.099510781674,94871.66264880469,621.0262418564879,381.53569469728694,0.02091753339544383
6,24150.264546762464,93389.91476732637,602.6342445697212,350.8492982079563,0.02091753339544383
6,25772.759284417953,104005.68160052308,588.996777990833,338.4144660321014,0.02091753339544383
6,24527.58614535093,95693.8882857806,587.4675925253202,361.9242370916794,0.02091753339544383
6,25066.950354442404,93533.9106365669,612.1994390517431,369.8886956144013,0.02091753339544383
6,26509.602716616948,74806.37838903969,620.7624876894166,374.4810228361623,0.02091753339544383
6,26498.396509264254,83580.7896270694,622.5120245002229,372.05282882730444,0.02091753339544383
6,26215.829313173235,99080.14238531758,642.3498325879468,382.49504846541333,0.02091753339544383
6,25981.516565607486,92499.01565728475,606.4343444144283,371.077744971758,0.02091753339544383
6,24940.787993023776,92153.07926124001,605.3943828070018,361.5605716655715,0.02091753339544383
6,25131.367875169657,93856.41452997773,614.0084086681802,366.20802021675433,0.02091753339544383
6,26031.160406724088,86158.53467653814,613.4847250319394,372.1660590473475,0.02091753339544383
6,25815.06181904025,109136.99225397522,597.0948446056509,357.0646799482714,0.02091753339544383
6,25885.541536185243,85956.7922027627,604.6243623779583,363.2684250551856,0.02091753339544383
6,24573.967462072378,82879.36502033466,578.4443802342066,338.07722649262456,0.02091753339544383
6,26689.891234998533,101422.97956667682,605.7993320716146,366.88116232080665,0.02091753339544383
6,26730.96228153928,81422.79250814352,626.4759864020954,377.48683952000704,0.02091753339544383
6,27928.368053187907,100136.13850015197,625.1005200449006,366.54617583162656,0.02091753339544383
6,26615.683634665013,104241.94188788625,599.9616806652803,355.91048272059703,0.02091753339544383
6,26710.736301236488,75695.63082961344,599.4303663817551,357.21841555606755,0.02091753339544383
6,26242.660547731626,103985.72917253777,619.6500255585281,379.9874612556214,0.02091753339544383
6,26574.781353790804,85765.91435228047,579.27235233587,330.3468376128227,0.02091753339544383
6,24651.90127464723,113609.42574993298,580.9841671261937,379.16985983876765,0.02091753339544383
6,24476.716664467953,97426.1562726944,584.7313961469642,364.63557267409703,0.02091753339544383
6,26028.978149689476,93069.09715398916,585.6610602163696,337.5597346764741,0.02091753339544383
6,26973.82860778816,110042.71704788567,625.4064208829682,364.96521126367156,0.02091753339544383
6,26520.962651111433,114339.70951229027,608.0361803915562,371.9576725272244,0.02091753339544383
6,26582.736733378693,92295.15684543033,612.2691835428935,395.63496984311837,0.02091753339544383
6,23705.516887024984,84690.27137699089,578.913168206445,349.94997626348834,0.02091753339544383
6,27177.472790565822,106358.82319803696,603.4334189460063,364.1006836783656,0.02091753339544383
6,26097.075931610245,115188.146052961,612.3759001137614,357.5270751937945,0.02091753339544383
6,25820.860005801427,99193.55320825618,614.8987758414966,357.5303433546645,0.02091753339544383
6,25742.560255791213,102205.61723252817,611.5095685419653,368.4487076221589,0.02091753339544383
6,25739.56007010542,82785.31812495297,598.4061535303948,357.64015686107075,0.02091753339544383
6,25418.72400591703,96430.13627363321,599.1166661597309,361.8838472449672,0.02091753339544383
6,25808.61029192644,74680.19597507363,617.7744986991919,378.60897410884263,0.02091753339544383
6,24909.492823038156,101493.75240184763,617.1556100828269,359.82627588346327,0.02091753339544383
6,26311.85948385286,124408.31241354164,562.9603157609945,346.1288029601552,0.02091753339544383
6,25430.34460817369,82361.97694660223,594.5280223490834,360.61763297817873,0.02091753339544383
6,25535.275079079085,85659.80319811698,635.1090045131489,391.18815830938945,0.02091753339544383
6,27076.280228532112,87766.11979384665,621.6242446225459,383.5349838566083,0.02091753339544383
6,25113.896451315224,81286.16421157369,593.5802472102017,353.51116571902276,0.02091753339544383
6,26818.707478297114,79986.53457804747,631.5668467945839,387.89776404190576,0.02091753339544383
6,26892.180279602326,72036.7652239448,621.2955455852206,376.647945539909,0.02091753339544383
6,27263.138911278238,80365.21762773684,619.6495380970307,366.3999668973493,0.02091753339544383
6,26503.93319278966,81740.26019596533,621.3370173095284,373.147679224634,0.02091753339544383
6,24552.24097118989,91722.53461129955,599.8092552047821,356.2420277373458,0.02091753339544383
6,27389.34638827109,101808.67369358508,652.7695470747153,411.5610973977186,0.02091753339544383
6,26285.616422706553,89907.63890077785,630.6006231128817,385.1118879822702,0.02091753339544383
6,24213.6452447562,83294.3483608708,585.1463383722713,351.9087270233307,0.02091753339544383
6,26368.754400315323,76869.88157860463,626.4122414370654,386.1768792734689,0.02091753339544383
6,26041.946370857633,99207.81868498646,629.5375820784107,371.10283388348773,0.02091753339544383
6,23393.49924664988,119404.48566538756,570.7432010207771,338.1171871868993,0.02091753339544383
6,26529.9398149081,89026.86312983598,611.686367077328,377.20313674710593,0.02091753339544383
6,26084.29485652775,63532.67373557083,610.2231201535831,370.4686456160683,0.02091753339544383
6,25780.49326350271,84994.90522854762,615.1283702067194,375.03213709520315,0.02091753339544383
6,26055.676543945992,88909.45729437395,617.8803903352182,375.44678087912496,0.02091753339544383
6,25499.08236286954,76236.11754515982,606.2276232425397,365.41544168817836,0.02091753339544383
6,27545.52063223079,124388.32603360854,599.8643758510138,374.7726484232938,0.02091753339544383
6,25948.90886660143,107440.88875011704,613.2369071061257,365.4751268887142,0.02091753339544383
6,26006.59915392796,109902.970830777,617.908963078367,361.9661949953747,0.02091753339544383
6,25861.40136208186,84336.37324918911,618.9448937541813,370.85848108793107,0.02091753339544383
6,26103.44892420596,83253.24952806954,609.8493871733158,371.4151743286592,0.02091753339544383
6,25121.89527553014,96428.37077234806,592.7730484677304,347.13929189179373,0.02091753339544383
6,24829.85464432601,87721.07121778566,601.3249042394855,358.9336223076393,0.02091753339544383
6,26421.102669464482,87060.05508758043,622.6261279876265,371.02370477636134,0.02091753339544383
6,25016.22457501806,74193.80037101661,618.9486434580066,374.73230809417055,0.02091753339544383
6,25643.753806349716,83723.12185086816,569.072557978455,347.6415983140026,0.02091753339544383
6,26313.912242479983,124573.21702396359,618.7491217174627,366.3482870403588,0.02091753339544383
6,24950.302366343127,126851.41535538631,610.1404766812735,373.33982397558475,0.02091753339544383
6,26774.674260119227,85868.21722963337,614.3741172822613,366.82337529451354,0.02091753339544383
6,25628.562389940707,91698.98327684838,630.6514315997144,382.2309546577325,0.02091753339544383
6,27041.4505874956,123177.62221000549,618.7460844573641,399.74631621764075,0.02091753339544383
6,26240.221800302825,76929.73886256055,628.157241106243,369.6228026676557,0.02091753339544383
6,26496.97536867625,81717.38224181201,622.8204376398534,371.2682886539997,0.02091753339544383
6,25202.835122105964,91315.49036788857,609.0176278707888,377.3474475071405,0.02091753339544383
6,26804.575860145538,95444.34146951513,613.52807160816,374.42014921349187,0.02091753339544383
6,26570.558034759426,97873.28644913087,610.998108940195,357.4540284971763,0.02091753339544383
6,25307.271828115703,87283.35138954532,591.788826207667,368.4620278535838,0.02091753339544383
6,26289.459601251427,99375.06032114805,618.1360451420269,370.05078318886535,0.02091753339544383
6,27267.20599674703,105524.02402306236,629.7020815852263,385.6691589282026,0.02091753339544383
6,23847.984351157036,116072.22082149658,585.456251393432,370.83342518792733,0.02091753339544383
6,25585.786977262673,82367.96946538737,613.42697959303,368.5506313260607,0.02091753339544383
6,26048.432987862503,105292.40383523067,617.1175880860385,373.8168929332971,0.02091753339544383
6,27047.34025861562,113794.01117275792,638.8761069641935,384.32541662299684,0.02091753339544383
6,25752.611003159655,113229.865608259,609.7654688017058,378.5049211486164,0.02091753339544383
6,25318.663510606864,84883.82011403271,607.4585760143077,364.19338060486155,0.02091753339544383
6,27091.322095167307,122100.60983948834,597.4030327630519,351.2225782992501,0.02091753339544383
6,27017.219764506975,106877.252464835,645.7707998788784,406.04592737674307,0.02091753339544383
6,26716.641428618044,94063.3063825015,621.1920537596425,380.9652355668335,0.02091753339544383
6,25286.547905549272,88179.7224218393,590.2901820798113,344.2656376528303,0.02091753339544383
6,26234.254012401514,79310.26836462603,633.5379161073885,388.7501103003325,0.02091753339544383
6,24088.94412665822,91897.87378700935,602.5725056962376,369.3072600850661,0.02091753339544383
6,26124.100996043075,73039.48507403681,599.4061620435627,363.7536314033471,0.02091753339544383
6,23354.84606069802,114085.33020212252,590.5045526475034,372.8787326932371,0.02091753339544383
6,26302.206421916453,95094.31386376155,613.9184157763732,378.3112413524085,0.02091753339544383
6,26736.75211356449,88880.9433168873,635.1941977840596,374.4587729328652,0.02091753339544383
6,26312.049971832912,82233.98376208729,610.1705493059524,361.28853028486583,0.02091753339544383
6,26080.12834970095,116842.66973809087,622.6231282245664,364.7741889114035,0.02091753339544383
6,25473.282938203087,90060.38305523258,604.4443016002676,365.9577583222508,0.02091753339544383
6,25496.62523502161,113226.37987495244,610.398043837033,359.18121850527154,0.02091753339544383
6,26337.372341075643,91538.6169101145,618.8210410368317,375.69280076684254,0.02091753339544383
6,25750.98600701405,85358.70034913054,628.9861131368244,377.0065354131506,0.02091753339544383
6,26555.72169462902,96667.60751380093,634.1813652838091,381.96692687350367,0.02091753339544383
6,26805.59847982791,83452.13437957254,614.0353315416459,376.0274076211741,0.02091753339544383
6,25662.221950205025,100823.56924573876,598.7784616232084,350.7736683437817,0.02091753339544383
6,26753.781571886262,106829.5216848985,605.7658847134929,386.6663111225533,0.02091753339544383
6,26915.66586014269,94615.82340488191,625.9002943737978,374.3769368642101,0.02091753339544383
6,25978.24819289715,86885.53075861764,1039.0411994603264,549.7660911280176,0.02091753339544383
6,25865.44087692196,91726.13351776543,626.8415450280233,381.3826853474619,0.02091753339544383
6,26480.111334126625,102149.7832543855,631.704873392393,376.6164523533431,0.02091753339544383
6,27346.26895188784,96058.23229618615,624.473832044579,369.2952108050907,0.02091753339544383
6,25629.263352288348,75185.60466989373,625.2707940956072,387.8547992805687,0.02091753339544383
6,24820.630180344717,79694.3497740142,594.5094050695907,353.85859762888975,0.02091753339544383
6,25009.221635330425,99926.20228964293,617.4432498632654,367.36042655829533,0.02091753339544383
6,26059.824670353664,97013.1478037881,604.6261997328327,357.58842748649136,0.02091753339544383
6,25674.58863038355,94671.47064731173,624.984804184852,376.8169985885507,0.02091753339544383
6,25947.82107997851,98826.21576778704,627.3280316023172,374.14146422293675,0.02091753339544383
6,26604.616115929377,81346.27047648009,616.7353432780878,366.7463754437116,0.02091753339544383
6,26495.71965186039,108812.2418733522,627.5303281236918,420.7476830272093,0.02091753339544383
6,27054.08545469867,86477.05487474147,633.9264979148038,387.27755624043044,0.02091753339544383
6,26337.06822868644,104662.77062210045,630.2749988326932,405.82816552644726,0.02091753339544383
6,27633.982247597807,129499.78045626079,624.7990438573469,394.04378814597874,0.02091753339544383
6,25969.057147859727,113998.62824477967,614.6690689851589,341.0487604990597,0.02091753339544383
6,25263.884013291277,95216.67668360111,598.3903860258094,373.7655101818402,0.02091753339544383
6,25353.259636773095,106123.45131997432,605.7714342751543,365.4160689109716,0.02091753339544383
6,25281.245154630942,78151.53931443336,599.0884496384456,367.06540076339,0.02091753339544383
6,25439.807182130044,106001.51289948216,568.8764859654304,344.2057461290072,0.02091753339544383
6,25247.94067064523,97257.37548156628,605.0284679592104,355.1092303610251,0.02091753339544383
6,26004.796201906258,88442.7425027199,608.2781112823642,389.0672044340422,0.02091753339544383
6,25879.26963589473,80419.85762904886,625.9403412106519,378.5362162648266,0.02091753339544383
6,24481.25746346608,89754.99660216649,602.2265392727968,359.4929564864442,0.02091753339544383
6,26071.432740506378,105892.35172867542,649.6512558765617,385.49323944056124,0.02091753339544383
6,26243.758360037704,95497.051868461,597.2548444678762,352.60812170245276,0.02091753339544383
6,25934.29476244775,85661.93651216985,598.5868142606976,360.51065848020505,0.02091753339544383
6,25809.38811784498,91177.4870174332,610.1394642612406,367.4890402426359,0.02091753339544383
6,25990.66917885946,107318.20904543143,589.4604288688308,361.81472894373826,0.02091753339544383
6,26563.01120176033,95392.15166710207,610.56659302398,361.2418351984952,0.02091753339544383
6,25135.63547430166,85759.13528003816,612.4175968202987,366.8641612819372,0.02091753339544383
6,26625.348393231772,89586.78167683489,620.4137277366259,381.79823695384755,0.02091753339544383
6,27929.018469382947,136931.97500091817,636.035218855035,422.16920095877697,0.02091753339544383
6,26229.08577273226,68318.34224319243,614.7613116992612,372.77408552194356,0.02091753339544383
6,26114.76290765263,103669.25740851783,609.1896267852551,402.52943579815866,0.02091753339544383
6,26582.03159366307,106558.40406446968,624.0403662823749,379.5439322114845,0.02091753339544383
6,24658.37285312736,95490.27845487665,609.0738734281683,379.0495155917801,0.02091753339544383
6,25551.206725094777,83936.57774663156,602.9497446495815,382.85347328002507,0.02091753339544383
6,26224.020296315393,100019.07218416785,606.2383848925183,360.2903877387363,0.02091753339544383
6,25698.29770011103,116811.06047469725,611.4979444601069,357.5887741096139,0.02091753339544383
6,25427.258368707437,97538.07886858816,601.6063757571312,367.34497707054607,0.02091753339544383
6,25087.014252867433,116172.66200037894,619.0996815280895,404.31622847747485,0.02091753339544383
6,26324.081627099156,91376.28698906672,618.6821145101046,374.6966884418596,0.02091753339544383
6,25973.903730194248,84015.18782308417,611.0632412956404,371.03595212669256,0.02091753339544383
6,25807.944419469863,96120.26816345866,615.5369754325618,371.80766724446175,0.02091753339544383
6,25513.366454952517,94460.71393139772,614.7366761451291,374.7568688182849,0.02091753339544383
6,24266.456366277936,107167.10024312863,677.4303367136488,408.10481920728535,0.02091753339544383
6,25723.37945295791,76624.14303914976,613.4066187012586,379.0422200003429,0.02091753339544383
6,25642.664348779603,84823.46486817586,587.0793669397683,359.19299543850775,0.02091753339544383
6,25961.694119051906,84202.44413246868,626.4595626993405,382.1512973629908,0.02091753339544383
6,26097.715904385328,89570.43381397342,614.939160151695,368.66161674873854,0.02091753339544383
6,24957.547593373813,100682.74788361671,600.8390176178037,386.72497295958436,0.02091753339544383
6,28061.672460648024,107975.62061051282,644.8769454810044,400.842305519516,0.02091753339544383
6,26078.435680194012,111712.90389826322,591.5244345909454,345.3508238673851,0.02091753339544383
6,27227.037261690733,91387.77972339405,622.0970822749157,379.28551642066884,0.02091753339544383
6,26839.426805758765,100459.6666106545,613.4264171374562,369.68342870238143,0.02091753339544383
6,25808.50418677966,114743.31895031636,603.6156545519157,354.52441112977897,0.02091753339544383
6,26841.969569650355,76581.57295527753,635.4572770044423,388.32797285461777,0.02091753339544383
6,23710.945794456416,93618.3774240135,595.1825706488269,358.11798508848017,0.02091753339544383
6,26051.041336431437,67974.4033534094,623.8314702822677,375.72391431856,0.02091753339544383
6,25301.28148242728,76857.08169428735,632.1169658427929,388.7572903507288,0.02091753339544383
6,25802.161271233424,95411.45900807933,586.9441713683474,367.0097760051472,0.02091753339544383
6,26517.105269515418,118679.11927680204,603.3928846476549,367.6017257692007,0.02091753339544383
6,25563.36620782132,86107.8840290916,599.0611517945974,365.62259026857794,0.02091753339544383
6,26778.446423408383,85161.55836428082,615.0455767462569,387.52986486194345,0.02091753339544383
6,24781.94273997539,80778.35058711837,605.2880787035547,362.8458171923759,0.02091753339544383
6,26888.730609121503,95263.74540055566,632.4687255586439,389.61132020717946,0.02091753339544383
6,25139.36837033177,86750.23790532758,594.975062039135,377.37729010740844,0.02091753339544383
6,24602.367716045395,115361.86685249273,619.1419031931623,383.41003447384935,0.02091753339544383
6,24920.36818284655,88198.21491606957,609.2490970879244,359.7795642912298,0.02091753339544383
6,28030.513890595463,74972.23931265777,619.725469599493,370.6326148589121,0.02091753339544383
6,25798.823554214563,70933.20243025493,601.8299705962336,364.8748746755818,0.02091753339544383
6,26805.48736183955,100475.4599250354,629.3511093071786,392.45848253605993,0.02091753339544383
6,25660.288664302232,91766.92678303657,600.2850176261354,359.59889111505015,0.02091753339544383
6,25726.01704310273,84539.32667576909,611.0944763285052,373.22274788946726,0.02091753339544383
6,26746.49206475495,102309.47624082152,616.3343499510108,372.215296036617,0.02091753339544383
6,25771.37741108899,97452.49732552242,632.522271329269,379.8923709789933,0.02091753339544383
6,24979.11283785213,86264.20445538034,598.3385838674631,368.70766810645284,0.02091753339544383
6,26521.504038002102,81049.55874607465,611.0643287097497,375.5288645357247,0.02091753339544383
6,26430.3455138649,96048.02407721692,624.3911510752313,376.97902013956286,0.02091753339544383
6,26626.36516459897,75437.9638391679,630.7237258894662,385.19900592707893,0.02091753339544383
6,25195.446193616648,76392.73788032072,604.9513178030049,364.5580446356797,0.02091753339544383
6,25924.278269496775,74969.18363735656,622.8623968256584,371.99180665186714,0.02091753339544383
6,26096.267193168627,94937.62562470506,624.0417536727903,370.2055751718923,0.02091753339544383
6,24358.371829493757,86562.64773512313,587.3105174320787,330.6476899773601,0.02091753339544383
6,26405.822692854224,74029.54084760268,612.7260849540057,370.9825391540891,0.02091753339544383
6,26391.934615256087,91639.46551237037,634.3369404955206,386.60038670581093,0.02091753339544383
6,25254.682942570693,80048.88167150809,604.5545616412504,376.1117030634132,0.02091753339544383
6,24294.236698842193,107971.10500145658,595.0125965744262,370.0999706605459,0.02091753339544383
6,26584.697589910174,84055.20019355613,613.6792596663959,367.184523576517,0.02091753339544383
6,27479.87245889558,78434.14966918952,619.8165124083712,376.04059580569515,0.02091753339544383
6,26981.59015750161,106589.3795581712,634.5616227487324,386.01853852990126,0.02091753339544383
6,26290.564932819874,111551.89244452133,604.7278167064982,391.5684533924498,0.02091753339544383
6,24817.106988187385,93567.1665694284,593.6969004962066,358.80178998001765,0.02091753339544383
6,25339.370723701362,96195.8169059521,615.8421638269026,358.15204493673957,0.02091753339544383
6,24431.36715763845,87268.4917537287,613.1878609800908,370.86924291059404,0.02091753339544383
6,24357.19715361678,112126.09910288238,600.0824211284548,366.2580990050358,0.02091753339544383
6,26296.785869220992,111154.66597267998,607.3810696362389,356.6506633871428,0.02091753339544383
6,26285.405047886587,107905.5324729558,603.6747686327215,360.43712486062896,0.02091753339544383
6,23086.22208346252,79854.5803329569,573.5198942004464,345.7733079362224,0.02091753339544383
6,25795.715592434794,95140.19992120138,620.6344728008211,376.7313001479583,0.02091753339544383
6,26480.695330170725,87752.75404373284,628.4643793465729,382.4552858414944,0.02091753339544383
6,25441.448052273987,105511.12794155967,621.5593747463683,370.73283845892695,0.02091753339544383
6,27282.960104623424,103464.815754893,622.4286310871482,378.5911312709612,0.02091753339544383
6,26065.85678972192,88653.79346884809,616.6976212576054,379.76296501322975,0.02091753339544383
6,25868.26310673165,96803.55677141494,608.533503609905,364.1525450998489,0.02091753339544383
6,25819.25171912776,82708.0378331222,609.3006555155222,383.52247241246937,0.02091753339544383
6,25607.633776343082,90157.54221249513,608.5839746233935,377.7752299579944,0.02091753339544383
6,26087.001790981096,76557.65380805862,629.5630800644226,385.75092897340573,0.02091753339544383
6,25978.960851875145,101673.82221561632,628.0585863985993,376.34106853538395,0.02091753339544383
6,25690.82856615643,120510.91174000784,588.3527476103195,335.43569420474955,0.02091753339544383
6,26714.75994207825,78997.9104449468,618.2296377495063,371.0417952021875,0.02091753339544383
6,25968.43889739816,87478.68826250415,621.7048632547898,389.30592873032265,0.02091753339544383
6,26982.128202497894,92923.51120186041,633.0720154070955,378.5664219940801,0.02091753339544383
6,24689.626249433146,88788.82602387175,602.238725810229,362.7611998858087,0.02091753339544383
6,27028.220445354877,95281.84744738635,616.1935110753327,369.1140094412957,0.02091753339544383
6,25825.93550790145,82745.1303360841,626.592752179215,374.41199531717973,0.02091753339544383
6,28201.539930947107,84544.14785235544,631.000454031773,385.23006996120733,0.02091753339544383
6,25479.279132206684,96152.33577814748,623.2441541721117,376.2084604322023,0.02091753339544383
6,25937.685114303204,88119.05594979435,622.5825939262149,379.8170382203524,0.02091753339544383
6,27681.69196733802,83832.57161323112,626.5164832034086,370.0302498953182,0.02091753339544383
6,23924.336612213316,98902.30774144514,589.6152728882964,352.88656735799475,0.02091753339544383
6,26207.24231554623,90817.28514465818,592.8174824580601,339.4854902162193,0.02091753339544383
6,28351.413450777207,103978.64453276533,642.7904977814956,379.0879247349347,0.02091753339544383
6,26655.56997964562,89812.40368722349,634.5417493184582,386.415851157694,0.02091753339544383
6,24408.502751717242,83429.55633429138,625.6275409175457,375.0870851130637,0.02091753339544383
6,24147.197523188937,82612.74603298817,589.7981834408943,367.8723393927586,0.02091753339544383
6,25808.548466880286,86367.17505437315,602.9581439861502,360.12768944734194,0.02091753339544383
6,27406.661996299736,71641.17976291338,605.0832136350597,366.40651972495243,0.02091753339544383
6,23927.219831595565,107391.45471413301,559.4189454802327,343.4610098442789,0.02091753339544383
6,25695.60246228804,109405.63138221529,576.7088298186686,331.63000340089167,0.02091753339544383
6,25516.761819649553,90340.5771630376,616.5035740846464,377.3821923487135,0.02091753339544383
6,27054.46100008039,107035.32141643498,636.3827039085252,373.95838119076205,0.02091753339544383
6,26364.132560378315,81666.70330107566,631.9073573989589,389.2170281523121,0.02091753339544383
6,26535.028684585668,85800.07001175843,628.1810517255335,376.7667877533654,0.02091753339544383
6,24451.516274370344,75061.46503145309,590.8977465906238,366.1740181390154,0.02091753339544383
6,26511.600333986684,86097.0703337201,612.0415765206982,366.68203558981537,0.02091753339544383
6,26172.667911693516,98488.36559397458,605.7741340619086,359.92260409981486,0.02091753339544383
