ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store_nooutlier_rate
5.0,1130.8127,74.81067,35.756927,1801.3997,0.9726066250568884
5.0,1190.69,71.97686,36.981655,1808.0682,0.9726066250568884
5.0,1047.7347,74.58641,38.395046,1971.9595,0.9726066250568884
5.0,1094.7192,74.21108,38.520046,1942.1375,0.9726066250568884
5.0,1067.3031,74.819565,38.568752,1975.6117,0.9726066250568884
5.0,1148.6484,75.174034,38.526653,1988.2604,0.9726066250568884
5.0,353.3676,75.23779,37.957985,1841.313,0.9726066250568884
5.0,1353.4626,74.852486,39.713577,2082.8713,0.9726066250568884
5.0,1124.7697,75.04856,38.730606,1986.1355,0.9726066250568884
5.0,2308.6802,76.31219,37.891426,1993.6274,0.9726066250568884
5.0,986.7667,74.640755,39.259735,2025.2887,0.9726066250568884
5.0,1067.2522,75.24379,38.662376,1989.4564,0.9726066250568884
5.0,715.0153,72.173325,36.14423,1797.5288,0.9726066250568884
5.0,1244.0557,74.913864,38.40813,1997.1282,0.9726066250568884
5.0,1209.1113,75.24846,38.780693,2058.8608,0.9726066250568884
5.0,1163.8109,74.76296,38.60627,1906.0719,0.9726066250568884
5.0,1343.1145,74.43589,38.474613,1913.9689,0.9726066250568884
5.0,996.12775,75.13698,39.34065,1956.1477,0.9726066250568884
5.0,1798.9542,74.816284,36.89823,1816.7161,0.9726066250568884
5.0,1466.7819,75.20971,38.777283,2046.7822,0.9726066250568884
5.0,1842.5189,73.85794,38.372643,1963.2297,0.9726066250568884
5.0,1545.9854,75.4771,36.03052,1848.959,0.9726066250568884
5.0,1552.0,75.47787,39.574234,1957.0555,0.9726066250568884
5.0,1812.3175,75.70301,38.298935,2064.328,0.9726066250568884
5.0,1084.4243,74.47973,38.203453,1951.557,0.9726066250568884
5.0,1070.6886,75.57957,39.352146,2011.9897,0.9726066250568884
5.0,1053.903,75.32228,38.897255,2021.85,0.9726066250568884
5.0,699.3995,75.781235,37.11879,2007.0135,0.9726066250568884
5.0,750.15326,74.67301,38.718647,1996.8977,0.9726066250568884
5.0,1047.1821,73.70557,37.265553,1937.5171,0.9726066250568884
5.0,2113.537,76.498665,40.71071,2117.296,0.9726066250568884
5.0,1483.1117,75.41005,39.09509,1916.7896,0.9726066250568884
5.0,1082.0997,74.9674,39.04964,1988.1943,0.9726066250568884
5.0,1972.713,77.600006,40.141506,1996.7747,0.9726066250568884
5.0,1298.4393,75.2851,38.52707,1979.3638,0.9726066250568884
5.0,971.20764,74.98197,38.699455,1986.459,0.9726066250568884
5.0,971.2737,74.33996,38.454018,1950.57,0.9726066250568884
5.0,927.29376,73.976425,36.870888,1842.9292,0.9726066250568884
5.0,809.6898,71.175415,35.88829,1837.7216,0.9726066250568884
5.0,1086.968,75.24019,39.15216,1993.5907,0.9726066250568884
5.0,1036.7692,76.10446,38.79776,2017.7449,0.9726066250568884
5.0,955.3809,75.08412,38.33225,1999.2799,0.9726066250568884
5.0,1059.1371,75.98382,39.258358,1968.9666,0.9726066250568884
5.0,1052.3119,74.79072,38.677723,2026.6715,0.9726066250568884
5.0,1032.7374,74.69648,39.15307,1981.3466,0.9726066250568884
5.0,1136.5406,74.18549,38.02351,1936.392,0.9726066250568884
5.0,1588.5996,74.12052,39.327312,2158.4595,0.9726066250568884
5.0,1045.792,74.74592,38.275608,1995.1683,0.9726066250568884
5.0,848.3479,74.87145,38.732784,1971.5646,0.9726066250568884
5.0,914.93494,76.35602,38.756355,1987.4207,0.9726066250568884
5.0,1644.723,75.1352,38.12457,1954.9269,0.9726066250568884
5.0,976.9686,75.17463,38.488132,2012.071,0.9726066250568884
5.0,605.0885,75.74975,37.58089,2039.008,0.9726066250568884
5.0,1242.657,76.30233,37.43461,1845.4469,0.9726066250568884
5.0,1053.7773,73.1847,37.00399,1952.9144,0.9726066250568884
5.0,1617.8561,75.63031,38.910587,2059.9636,0.9726066250568884
5.0,1036.5234,75.30765,38.853973,2026.3674,0.9726066250568884
5.0,1968.0345,75.12531,37.88051,1868.0554,0.9726066250568884
5.0,880.7833,73.0231,37.94334,1994.4127,0.9726066250568884
5.0,938.67883,74.9868,38.133125,1956.7454,0.9726066250568884
5.0,1412.107,75.217445,38.599525,2044.0265,0.9726066250568884
5.0,1072.7383,75.64939,37.39351,1879.2217,0.9726066250568884
5.0,990.9526,75.32223,38.055386,2000.0825,0.9726066250568884
5.0,2041.2434,75.73834,38.44776,1992.0963,0.9726066250568884
5.0,1098.9642,74.90853,37.98836,1925.325,0.9726066250568884
5.0,1210.826,75.424385,38.951912,2034.7091,0.9726066250568884
5.0,1381.3335,75.766426,39.213142,1961.4202,0.9726066250568884
5.0,1892.1908,76.84073,41.199074,2053.6978,0.9726066250568884
5.0,1483.5923,76.48034,37.460274,1924.522,0.9726066250568884
5.0,1293.7764,75.44821,39.806057,1990.583,0.9726066250568884
5.0,1078.3661,74.64536,38.464737,1976.9406,0.9726066250568884
5.0,955.989,74.84707,37.54713,1893.9795,0.9726066250568884
5.0,2657.74,75.18628,38.818356,1985.8163,0.9726066250568884
5.0,1233.4625,75.59211,38.81242,2002.5538,0.9726066250568884
5.0,1146.0989,75.89127,39.753372,2040.2561,0.9726066250568884
5.0,1934.0688,75.07412,38.12131,1839.6929,0.9726066250568884
5.0,1028.5824,74.913765,39.005306,1950.3811,0.9726066250568884
5.0,951.42334,74.63803,38.114727,1929.0846,0.9726066250568884
5.0,853.6594,75.14308,38.831455,1975.9049,0.9726066250568884
5.0,984.45874,74.91795,36.133255,1890.288,0.9726066250568884
5.0,1082.5958,74.97171,38.389088,1990.5814,0.9726066250568884
5.0,928.9781,76.69654,39.29592,2040.5022,0.9726066250568884
5.0,1153.0897,76.36727,40.91694,2059.3018,0.9726066250568884
5.0,936.98334,75.10503,37.16325,1952.6073,0.9726066250568884
5.0,926.2667,74.73526,38.39832,1977.971,0.9726066250568884
5.0,1046.093,74.883835,38.705727,1985.5526,0.9726066250568884
5.0,1669.096,75.046974,38.44187,2005.1547,0.9726066250568884
5.0,1001.5203,74.02443,37.504593,1810.9573,0.9726066250568884
5.0,1015.38696,74.59542,39.475254,2021.0536,0.9726066250568884
5.0,1080.7058,75.52772,38.472244,1974.6633,0.9726066250568884
5.0,1046.4613,75.404274,39.186085,1984.7404,0.9726066250568884
5.0,970.78357,75.186584,38.785362,1951.0421,0.9726066250568884
5.0,859.3541,73.43151,37.92167,1903.5879,0.9726066250568884
5.0,1049.4778,74.32219,37.91042,1968.0557,0.9726066250568884
5.0,1153.981,74.937004,37.777184,1911.5118,0.9726066250568884
5.0,915.62866,74.87513,37.98561,2023.1869,0.9726066250568884
5.0,1362.893,75.40074,38.64293,1952.6208,0.9726066250568884
5.0,392.62994,74.54147,37.11862,1891.8314,0.9726066250568884
5.0,1170.7058,74.84554,38.418236,1970.7686,0.9726066250568884
5.0,875.30096,75.79322,39.95715,2013.23,0.9726066250568884
5.0,1076.8749,74.8878,38.634575,2005.7941,0.9726066250568884
5.0,1049.8246,74.42171,38.537983,1987.1594,0.9726066250568884
5.0,799.96875,74.43211,37.922436,1924.3931,0.9726066250568884
5.0,1039.7651,74.53678,38.592842,1990.6488,0.9726066250568884
5.0,975.2871,75.34195,39.230198,1997.126,0.9726066250568884
5.0,1052.38,73.94996,37.18759,1930.7462,0.9726066250568884
5.0,807.8259,72.79717,37.50224,1814.5182,0.9726066250568884
5.0,1100.1549,75.44429,39.071346,1941.4642,0.9726066250568884
5.0,950.58167,75.1819,38.97762,1949.7391,0.9726066250568884
5.0,1391.0149,74.85024,37.675716,1856.4312,0.9726066250568884
5.0,1433.2821,75.53016,38.49564,1972.2958,0.9726066250568884
5.0,1137.9916,74.82524,38.599766,1992.7748,0.9726066250568884
5.0,922.77673,74.869865,37.562202,2008.268,0.9726066250568884
5.0,1079.8971,75.087944,38.733246,1998.9373,0.9726066250568884
5.0,1126.514,74.18646,37.972305,1956.4517,0.9726066250568884
5.0,1541.5575,75.32079,37.866608,1869.8973,0.9726066250568884
5.0,1107.3229,75.54665,37.765133,1982.4297,0.9726066250568884
5.0,771.3753,75.21807,40.049316,2004.4076,0.9726066250568884
5.0,1145.1526,75.08595,38.724064,1999.5515,0.9726066250568884
5.0,916.2486,75.15837,40.283382,1972.4275,0.9726066250568884
5.0,1890.7286,75.899025,38.835148,2007.2955,0.9726066250568884
5.0,1072.2224,75.26002,39.82068,2013.0271,0.9726066250568884
5.0,1148.3505,75.01702,40.22892,2052.4275,0.9726066250568884
5.0,649.4818,74.003044,39.1976,1975.811,0.9726066250568884
5.0,959.26495,74.2618,38.502815,2060.5637,0.9726066250568884
5.0,1102.9271,75.19232,38.487343,1994.1123,0.9726066250568884
5.0,1074.7411,73.28733,36.74847,1925.6587,0.9726066250568884
5.0,1219.0126,75.151886,38.73225,1997.5684,0.9726066250568884
5.0,1486.0657,74.99595,37.982174,2014.429,0.9726066250568884
5.0,805.3761,74.106,37.462875,1904.1621,0.9726066250568884
5.0,1031.2224,73.81078,38.181736,1963.1064,0.9726066250568884
5.0,1154.4877,75.04652,38.91535,2017.7239,0.9726066250568884
5.0,1174.1357,75.24564,38.85243,1996.9017,0.9726066250568884
5.0,1043.4696,74.70418,38.284027,1963.5573,0.9726066250568884
5.0,876.88995,75.31488,38.149357,2040.5801,0.9726066250568884
5.0,1670.0388,75.89515,38.873707,1997.567,0.9726066250568884
5.0,1642.2489,75.73298,39.595318,2033.7097,0.9726066250568884
5.0,1149.3545,75.6346,38.206203,1987.0894,0.9726066250568884
5.0,2117.3906,73.460884,37.27245,1779.281,0.9726066250568884
5.0,718.3261,73.754486,37.55533,1861.8083,0.9726066250568884
5.0,2116.351,75.28425,37.93608,1862.7188,0.9726066250568884
5.0,889.78534,75.950554,39.390717,2098.6316,0.9726066250568884
5.0,719.7855,73.901276,37.45245,1852.3987,0.9726066250568884
5.0,1150.2548,74.424065,38.70027,1924.6796,0.9726066250568884
5.0,987.1152,75.22531,39.011143,2006.7148,0.9726066250568884
5.0,1138.3362,74.891685,38.528343,1954.4932,0.9726066250568884
5.0,852.0767,74.07634,37.95508,2024.9536,0.9726066250568884
5.0,975.84534,75.539024,39.427048,2031.6447,0.9726066250568884
5.0,854.26196,73.76338,37.814434,2006.5333,0.9726066250568884
5.0,1229.4922,75.081924,38.47764,1956.8083,0.9726066250568884
5.0,1108.4973,74.323555,38.26184,1925.4861,0.9726066250568884
5.0,1091.0118,75.13024,38.68673,1998.1498,0.9726066250568884
5.0,1082.0941,73.8743,38.1108,1968.8495,0.9726066250568884
5.0,785.6183,73.99764,39.772408,1961.7733,0.9726066250568884
5.0,1161.7291,75.01831,38.70276,1965.4705,0.9726066250568884
5.0,1049.1747,75.250984,38.438324,1984.1381,0.9726066250568884
5.0,1096.8197,75.356514,39.290947,1975.8972,0.9726066250568884
5.0,1062.8171,74.33001,38.35908,1947.6232,0.9726066250568884
5.0,1009.28033,75.27102,39.80862,2005.8319,0.9726066250568884
5.0,958.75824,74.13887,38.158596,1918.6584,0.9726066250568884
5.0,1246.0392,75.06459,38.914406,2010.0155,0.9726066250568884
5.0,1196.0616,74.353195,38.58772,1960.8184,0.9726066250568884
5.0,1099.4803,75.44732,39.208282,2036.1707,0.9726066250568884
5.0,1017.25616,74.97256,38.856167,1993.9166,0.9726066250568884
5.0,1015.9981,74.58007,38.917618,1961.799,0.9726066250568884
5.0,812.9712,75.82129,37.781033,2056.2397,0.9726066250568884
5.0,1535.6119,73.49483,38.18133,2018.7361,0.9726066250568884
5.0,809.7897,74.35735,38.419937,1932.0176,0.9726066250568884
5.0,1101.6119,74.63526,38.572296,1966.4951,0.9726066250568884
5.0,1167.8988,75.018,39.592766,1935.8857,0.9726066250568884
5.0,844.14667,75.60731,38.902916,2008.0024,0.9726066250568884
5.0,1062.7268,74.808784,38.1464,1942.535,0.9726066250568884
5.0,1189.9388,75.0389,38.4906,1929.7412,0.9726066250568884
5.0,930.09326,75.64451,39.47399,2013.0148,0.9726066250568884
5.0,814.6614,73.94719,38.682194,1970.9595,0.9726066250568884
5.0,1152.8027,74.90285,38.220116,1962.1549,0.9726066250568884
5.0,1253.3594,74.44002,38.359444,1984.6836,0.9726066250568884
5.0,1068.1887,74.4268,38.47736,1976.3828,0.9726066250568884
5.0,1001.0279,75.77369,39.04921,2065.405,0.9726066250568884
5.0,1173.8291,74.890015,38.78975,2015.8796,0.9726066250568884
5.0,1641.5582,74.7156,38.098297,1976.6611,0.9726066250568884
5.0,842.81366,74.48159,38.493126,1964.0197,0.9726066250568884
5.0,1046.209,72.97369,36.706074,1871.6112,0.9726066250568884
5.0,932.39325,75.59797,38.86249,1983.4525,0.9726066250568884
5.0,1114.3394,74.80554,38.26638,1975.1139,0.9726066250568884
5.0,1002.80945,74.72115,38.71689,1988.0907,0.9726066250568884
5.0,827.8647,75.43028,38.918617,1990.5204,0.9726066250568884
5.0,729.80054,76.766,39.43014,2034.9716,0.9726066250568884
5.0,1707.5022,75.44881,38.94568,2048.5522,0.9726066250568884
5.0,1107.3948,75.03087,38.660995,1988.4185,0.9726066250568884
5.0,859.39886,74.291214,38.916485,1992.0905,0.9726066250568884
5.0,822.62335,74.9804,38.534256,1940.7032,0.9726066250568884
5.0,1399.2216,75.603355,38.706398,2026.4453,0.9726066250568884
5.0,1054.4734,73.70888,37.370922,1880.6448,0.9726066250568884
5.0,2334.4976,74.40724,37.772087,1792.4918,0.9726066250568884
5.0,2601.736,76.35841,40.687595,2201.0757,0.9726066250568884
5.0,1144.7029,74.54516,37.953712,1962.2646,0.9726066250568884
5.0,1066.3772,75.95351,39.096405,1972.6067,0.9726066250568884
5.0,1164.4805,74.58599,38.79312,2007.145,0.9726066250568884
5.0,1577.6531,75.03794,38.802,1964.6107,0.9726066250568884
5.0,1027.6293,72.767525,36.500378,1891.9847,0.9726066250568884
5.0,1390.6018,74.96289,39.308342,2107.33,0.9726066250568884
5.0,1151.5664,74.850006,37.884933,1980.8518,0.9726066250568884
5.0,2007.8331,74.678635,39.750286,1967.3126,0.9726066250568884
5.0,979.4184,73.71071,38.643066,2016.6279,0.9726066250568884
5.0,1299.8055,76.34026,38.945408,1871.3673,0.9726066250568884
5.0,913.1032,76.789665,41.440533,2089.5356,0.9726066250568884
5.0,937.9067,74.50456,38.66481,2009.2552,0.9726066250568884
5.0,1498.273,75.06091,38.10499,2019.32,0.9726066250568884
5.0,1384.3754,74.72712,38.383137,1990.5095,0.9726066250568884
5.0,938.74994,74.932236,38.36653,1926.6569,0.9726066250568884
5.0,1106.929,74.066345,38.550964,2057.4553,0.9726066250568884
5.0,1199.5065,75.05621,38.791656,2011.1338,0.9726066250568884
5.0,947.25244,73.663704,37.282276,1892.6243,0.9726066250568884
5.0,1056.256,74.49977,37.962135,1942.8741,0.9726066250568884
5.0,1117.4288,74.146034,37.79936,1959.6062,0.9726066250568884
5.0,844.0486,75.09612,39.686825,1951.447,0.9726066250568884
5.0,1098.0154,74.5422,38.29681,2084.894,0.9726066250568884
5.0,1113.6742,75.104515,38.674084,1999.0831,0.9726066250568884
5.0,1440.1385,73.742836,37.899864,1826.4094,0.9726066250568884
5.0,956.57697,74.867714,37.738934,1939.1389,0.9726066250568884
5.0,1145.0975,75.22627,38.796635,2008.7925,0.9726066250568884
5.0,788.4372,76.18663,38.72199,2074.2292,0.9726066250568884
5.0,1161.0599,73.75704,36.41711,1816.4352,0.9726066250568884
5.0,1124.6597,74.87447,40.05604,2037.5142,0.9726066250568884
5.0,899.0618,74.65582,38.48427,1941.4641,0.9726066250568884
5.0,1467.3481,75.97643,39.773796,2100.3474,0.9726066250568884
5.0,1070.506,75.033005,38.612976,2015.6017,0.9726066250568884
5.0,1014.42554,74.86089,38.969543,2009.8201,0.9726066250568884
5.0,1079.2451,75.09146,38.721283,2003.7751,0.9726066250568884
5.0,1026.448,73.73559,36.10891,1853.4934,0.9726066250568884
5.0,991.72485,75.152435,38.83669,1972.4476,0.9726066250568884
5.0,926.72943,74.35268,38.536934,1931.6295,0.9726066250568884
5.0,1175.5916,75.41662,38.739033,1959.3235,0.9726066250568884
5.0,868.8246,76.00707,39.402027,2022.5793,0.9726066250568884
5.0,1600.2659,73.312935,38.30423,2006.9202,0.9726066250568884
5.0,1269.6493,73.29121,39.488297,2017.7032,0.9726066250568884
5.0,1559.4479,74.45115,38.653893,2004.9395,0.9726066250568884
5.0,1089.6228,74.655525,38.209526,1968.8362,0.9726066250568884
5.0,1815.0947,75.59194,38.55057,1979.873,0.9726066250568884
5.0,750.1675,74.3707,38.333645,1888.0962,0.9726066250568884
5.0,650.8639,75.890205,37.42335,1871.7406,0.9726066250568884
5.0,1209.2129,74.0904,37.79708,1891.9877,0.9726066250568884
5.0,1241.3777,75.56895,38.99716,1995.1385,0.9726066250568884
5.0,1596.9694,75.40075,40.114933,2130.6042,0.9726066250568884
5.0,1071.1805,73.686455,37.105656,1915.9292,0.9726066250568884
5.0,1730.0834,75.61777,38.62468,2002.5739,0.9726066250568884
5.0,1460.8027,74.724846,38.25869,1945.9458,0.9726066250568884
5.0,1046.7054,75.52238,37.729946,1890.8348,0.9726066250568884
5.0,1632.5996,75.47266,37.164875,1787.9178,0.9726066250568884
5.0,1201.168,75.13059,39.333668,1995.4309,0.9726066250568884
5.0,1463.7654,75.475235,39.218796,1994.6968,0.9726066250568884
5.0,1013.8051,72.91174,37.336517,1871.8904,0.9726066250568884
5.0,1209.6499,73.15214,38.178665,1859.2821,0.9726066250568884
5.0,1019.4304,74.96664,38.86601,1981.4628,0.9726066250568884
5.0,1559.7385,75.51641,37.348278,1911.868,0.9726066250568884
5.0,827.63995,73.747665,36.99352,1892.8917,0.9726066250568884
5.0,781.63605,74.82369,37.73251,2027.9062,0.9726066250568884
5.0,1615.7192,76.00201,37.430843,1880.0862,0.9726066250568884
5.0,1552.0728,73.92595,36.859924,1890.3893,0.9726066250568884
5.0,1012.02594,74.60315,38.57543,1988.156,0.9726066250568884
5.0,1015.0499,74.65321,38.80944,1978.2546,0.9726066250568884
5.0,1100.7126,75.08423,38.94525,2025.0834,0.9726066250568884
5.0,834.30554,76.092964,38.458206,1914.9672,0.9726066250568884
5.0,958.2349,72.79633,36.034,1815.146,0.9726066250568884
5.0,991.5838,74.07351,37.402645,1912.7318,0.9726066250568884
5.0,1008.7377,75.18209,38.411926,2007.6138,0.9726066250568884
5.0,729.9649,73.984924,37.83834,2011.4044,0.9726066250568884
5.0,905.80884,74.7869,38.47579,1986.4823,0.9726066250568884
5.0,919.30817,75.42536,37.557575,2000.2443,0.9726066250568884
5.0,3451.3782,76.304436,37.57112,2042.0945,0.9726066250568884
5.0,2879.3008,76.03884,38.560093,1954.8485,0.9726066250568884
5.0,1035.7688,75.660065,39.616024,1983.3042,0.9726066250568884
5.0,1078.5569,73.50943,36.69505,1874.3726,0.9726066250568884
5.0,831.0765,72.408806,36.25339,1754.1239,0.9726066250568884
5.0,1234.9266,76.106735,38.646446,1990.3248,0.9726066250568884
5.0,1077.3795,74.9317,37.77144,1955.3948,0.9726066250568884
5.0,1033.6237,75.24345,38.936817,2027.9331,0.9726066250568884
5.0,1075.1776,75.092445,38.70199,2028.5737,0.9726066250568884
5.0,1082.3887,75.326935,38.597458,1999.309,0.9726066250568884
5.0,981.8609,75.087746,38.85312,1963.4158,0.9726066250568884
5.0,1096.4956,76.025566,39.299164,2055.2056,0.9726066250568884
5.0,942.8373,73.5776,37.076206,1835.1781,0.9726066250568884
5.0,1050.412,73.84957,38.018612,1933.1737,0.9726066250568884
5.0,1018.6237,75.12043,37.952225,1942.6527,0.9726066250568884
5.0,868.93744,74.204445,38.42128,1935.103,0.9726066250568884
5.0,1049.0312,74.85604,37.307247,1813.9829,0.9726066250568884
5.0,986.30164,74.82726,38.566246,1957.9585,0.9726066250568884
5.0,1246.7723,76.302414,39.014145,2030.6832,0.9726066250568884
5.0,1074.2145,74.8993,38.548702,2004.8917,0.9726066250568884
5.0,1172.1163,73.01326,37.179066,1890.4331,0.9726066250568884
5.0,1246.0657,75.39247,39.33485,2075.6985,0.9726066250568884
5.0,1112.0184,74.27627,38.52115,1979.6992,0.9726066250568884
5.0,948.074,74.32764,36.942898,1887.6794,0.9726066250568884
5.0,1115.654,74.76954,38.061314,1925.4714,0.9726066250568884
5.0,2018.6055,75.24118,37.202858,1883.6576,0.9726066250568884
5.0,743.12823,73.006935,35.057076,1705.9197,0.9726066250568884
5.0,1686.5256,74.811264,38.013737,1909.5834,0.9726066250568884
5.0,1617.1118,75.167915,37.768726,1922.8792,0.9726066250568884
5.0,2110.2747,74.214714,38.03698,1936.1844,0.9726066250568884
5.0,899.8953,75.72866,38.351803,2025.216,0.9726066250568884
5.0,775.1997,74.62662,38.153072,1995.2932,0.9726066250568884
5.0,785.41925,72.11116,34.33704,1780.2311,0.9726066250568884
5.0,1068.803,74.85072,38.720753,1988.667,0.9726066250568884
5.0,888.996,74.93822,37.554085,1938.9423,0.9726066250568884
5.0,1203.6877,75.018654,38.968945,2040.956,0.9726066250568884
5.0,1429.0067,74.95727,39.32909,1912.9609,0.9726066250568884
5.0,1239.9269,74.42277,37.67213,1885.134,0.9726066250568884
5.0,893.2355,75.852196,38.37467,1967.6852,0.9726066250568884
5.0,1284.7357,72.042816,37.13485,1924.8815,0.9726066250568884
5.0,1451.2671,76.290695,38.964687,1989.793,0.9726066250568884
5.0,1055.442,74.4978,38.42613,1968.792,0.9726066250568884
5.0,973.34094,75.17503,38.59724,1955.5553,0.9726066250568884
5.0,912.56396,74.17045,38.37744,1914.5646,0.9726066250568884
7.0,583.5615,76.900024,39.37807,2131.716,0.003351156595620774
7.0,883.2667,77.73889,40.493965,2096.345,0.003351156595620774
7.0,588.6803,76.73572,39.13764,2092.592,0.003351156595620774
7.0,1738.3673,77.37797,39.815285,2159.5789,0.003351156595620774
7.0,904.7709,77.568665,39.736465,2192.7563,0.003351156595620774
7.0,433.93823,74.33476,36.306747,2044.3502,0.003351156595620774
7.0,763.4956,76.481155,39.114365,2066.2124,0.003351156595620774
7.0,548.377,76.58919,38.17647,2011.9187,0.003351156595620774
7.0,558.8275,76.5742,39.154743,2096.7625,0.003351156595620774
7.0,868.7307,76.34518,39.06711,2081.469,0.003351156595620774
7.0,684.78455,75.72396,38.900055,2045.5939,0.003351156595620774
7.0,886.51685,76.731064,38.74191,2046.7839,0.003351156595620774
7.0,455.2661,76.9641,39.790295,2063.7754,0.003351156595620774
7.0,973.80536,75.979675,38.390556,2029.3566,0.003351156595620774
7.0,501.1162,75.798195,38.27813,2054.3867,0.003351156595620774
7.0,615.2318,75.9238,39.065372,2047.3676,0.003351156595620774
7.0,1018.36847,76.56078,39.041473,2102.9167,0.003351156595620774
7.0,941.66266,76.69852,39.34612,2146.3083,0.003351156595620774
7.0,469.9901,75.393906,38.58242,2039.0685,0.003351156595620774
7.0,525.238,76.895195,38.042404,2002.0596,0.003351156595620774
7.0,507.834,76.964714,38.959957,2058.0505,0.003351156595620774
7.0,677.98016,76.62239,39.191597,2103.763,0.003351156595620774
7.0,665.16327,76.221756,37.799973,1989.1243,0.003351156595620774
7.0,522.2345,76.08402,38.851368,2032.5212,0.003351156595620774
7.0,681.4245,76.65115,39.17109,2099.42,0.003351156595620774
7.0,929.2768,76.24573,38.313965,2132.2698,0.003351156595620774
7.0,589.925,75.9516,38.95745,2101.5183,0.003351156595620774
7.0,546.8487,75.82194,38.926617,2050.1062,0.003351156595620774
7.0,1167.9608,76.123566,38.239517,2082.8745,0.003351156595620774
7.0,658.7671,76.14091,38.839333,2081.3958,0.003351156595620774
7.0,545.3371,76.78495,39.15996,2084.6226,0.003351156595620774
7.0,633.5216,76.80045,38.956593,2087.4487,0.003351156595620774
7.0,1959.8837,77.4329,41.114956,2258.7952,0.003351156595620774
7.0,565.8495,76.207,38.775204,2060.6123,0.003351156595620774
7.0,636.8317,76.78264,39.28472,2086.1416,0.003351156595620774
7.0,236.91849,75.07785,37.355366,1988.9198,0.003351156595620774
7.0,505.81885,76.88446,38.721695,2121.0059,0.003351156595620774
7.0,723.89246,76.71464,38.968994,2101.6501,0.003351156595620774
7.0,594.7663,76.492355,39.241375,2108.4194,0.003351156595620774
7.0,400.62674,76.58779,38.363056,2130.6797,0.003351156595620774
7.0,530.1851,76.53134,39.16479,2088.4478,0.003351156595620774
7.0,646.67444,75.705284,38.856476,2100.5654,0.003351156595620774
7.0,716.35895,76.5843,38.61225,2067.6538,0.003351156595620774
7.0,698.39777,75.97554,37.544586,1985.8291,0.003351156595620774
7.0,661.8427,76.54427,39.09725,2100.457,0.003351156595620774
7.0,566.8007,75.58302,38.617603,2060.0725,0.003351156595620774
7.0,1350.0308,77.604904,39.7075,2104.5515,0.003351156595620774
7.0,1634.3977,76.91526,38.926994,2030.2646,0.003351156595620774
7.0,552.5349,76.74495,40.095997,2107.0276,0.003351156595620774
7.0,898.77423,76.589096,38.8138,2071.7666,0.003351156595620774
7.0,538.13873,76.28835,39.08239,2037.8629,0.003351156595620774
7.0,2114.5312,77.23114,39.43817,2055.328,0.003351156595620774
7.0,1065.2119,75.49759,37.76095,2006.5682,0.003351156595620774
7.0,806.28955,76.22635,39.37589,2124.3428,0.003351156595620774
7.0,660.5745,76.46787,39.14813,2098.8752,0.003351156595620774
7.0,653.2875,76.25869,39.46367,2092.8645,0.003351156595620774
7.0,639.54126,75.47132,36.54957,1946.9343,0.003351156595620774
7.0,698.56915,76.64747,39.21397,2101.0317,0.003351156595620774
7.0,717.1546,77.44047,39.44503,2161.7278,0.003351156595620774
7.0,579.21533,76.755806,40.032784,2082.539,0.003351156595620774
7.0,603.0805,76.1614,37.9181,2051.6216,0.003351156595620774
7.0,559.09814,76.450645,38.920013,2126.9673,0.003351156595620774
7.0,703.60376,76.59727,38.96091,2096.0974,0.003351156595620774
7.0,656.8044,76.28446,39.03785,2109.7197,0.003351156595620774
7.0,665.9743,76.53449,39.09446,2101.2463,0.003351156595620774
7.0,523.82886,74.530754,37.377052,2011.7698,0.003351156595620774
7.0,607.9856,76.164116,37.94786,2017.8772,0.003351156595620774
7.0,1000.7084,76.526054,39.025085,2111.5068,0.003351156595620774
7.0,699.8422,76.299095,38.875885,2085.9045,0.003351156595620774
7.0,663.4936,76.54702,39.122993,2100.8335,0.003351156595620774
7.0,635.8773,76.18277,38.91534,2086.1953,0.003351156595620774
7.0,1577.8102,77.39158,38.190388,2049.313,0.003351156595620774
7.0,331.3137,76.45019,38.268047,2118.548,0.003351156595620774
7.0,547.825,76.443054,39.104954,2081.7952,0.003351156595620774
7.0,656.28656,76.581436,39.133095,2099.867,0.003351156595620774
7.0,989.4448,76.84211,38.915367,2076.4072,0.003351156595620774
7.0,653.06177,76.62454,39.159737,2101.7231,0.003351156595620774
7.0,489.01248,75.83554,38.587486,2060.4915,0.003351156595620774
7.0,636.1417,76.58179,39.171978,2091.7896,0.003351156595620774
7.0,500.91623,77.05695,38.837955,2105.186,0.003351156595620774
7.0,640.2508,76.67888,38.965084,2083.658,0.003351156595620774
7.0,666.8003,76.34868,39.075306,2105.8613,0.003351156595620774
7.0,643.6289,76.51518,39.11134,2100.313,0.003351156595620774
7.0,713.56165,76.79031,39.143845,2104.1528,0.003351156595620774
7.0,1221.0769,77.297806,38.91417,2122.313,0.003351156595620774
7.0,704.7986,76.163,38.842697,2060.578,0.003351156595620774
7.0,588.37537,77.28486,39.493767,2107.5994,0.003351156595620774
7.0,551.1065,76.29647,38.77309,2065.5322,0.003351156595620774
7.0,546.78064,76.5373,39.32108,2083.2253,0.003351156595620774
7.0,819.71893,76.76785,39.248104,2128.4624,0.003351156595620774
7.0,1002.3118,76.76033,38.53531,2034.2263,0.003351156595620774
7.0,640.4372,76.43519,39.1498,2100.6863,0.003351156595620774
